algoritmo,tamano_matriz,hilos,iteracion,tiempo_us
mmClasicaFork,500,1,6,115906
mmClasicaFork,500,1,7,115134
mmClasicaFork,500,1,8,114595
mmClasicaFork,500,1,9,115187
mmClasicaFork,500,1,10,113416
mmClasicaFork,500,1,11,114524
mmClasicaFork,500,1,12,115257
mmClasicaFork,500,1,13,116151
mmClasicaFork,500,1,14,114580
mmClasicaFork,500,1,15,114283
mmClasicaFork,500,1,16,114678
mmClasicaFork,500,1,17,115140
mmClasicaFork,500,1,18,115506
mmClasicaFork,500,1,19,114435
mmClasicaFork,500,1,20,115584
mmClasicaFork,500,1,21,116032
mmClasicaFork,500,1,22,115994
mmClasicaFork,500,1,23,115843
mmClasicaFork,500,1,24,114339
mmClasicaFork,500,1,25,115850
mmClasicaFork,500,1,26,120419
mmClasicaFork,500,1,27,114551
mmClasicaFork,500,1,28,114745
mmClasicaFork,500,1,29,115877
mmClasicaFork,500,1,30,117415
mmClasicaFork,500,2,1,59311
mmClasicaFork,500,2,2,59641
mmClasicaFork,500,2,3,59147
mmClasicaFork,500,2,4,59812
mmClasicaFork,500,2,5,59005
mmClasicaFork,500,2,6,59363
mmClasicaFork,500,2,7,59135
mmClasicaFork,500,2,8,59548
mmClasicaFork,500,2,9,59471
mmClasicaFork,500,2,10,60205
mmClasicaFork,500,2,11,59534
mmClasicaFork,500,2,12,59425
mmClasicaFork,500,2,13,59186
mmClasicaFork,500,2,14,59603
mmClasicaFork,500,2,15,59718
mmClasicaFork,500,2,16,59638
mmClasicaFork,500,2,17,59279
mmClasicaFork,500,2,18,59003
mmClasicaFork,500,2,19,59967
mmClasicaFork,500,2,20,58629
mmClasicaFork,500,2,21,59579
mmClasicaFork,500,2,22,60124
mmClasicaFork,500,2,23,60017
mmClasicaFork,500,2,24,59155
mmClasicaFork,500,2,25,59436
mmClasicaFork,500,2,26,59399
mmClasicaFork,500,2,27,59895
mmClasicaFork,500,2,28,58673
mmClasicaFork,500,2,29,60761
mmClasicaFork,500,2,30,60546
mmClasicaFork,500,3,1,43628
mmClasicaFork,500,3,2,43934
mmClasicaFork,500,3,3,43911
mmClasicaFork,500,3,4,43876
mmClasicaFork,500,3,5,43336
mmClasicaFork,500,3,6,42575
mmClasicaFork,500,3,7,43111
mmClasicaFork,500,3,8,42736
mmClasicaFork,500,3,9,44064
mmClasicaFork,500,3,10,42924
mmClasicaFork,500,3,11,43309
mmClasicaFork,500,3,12,43701
mmClasicaFork,500,3,13,43158
mmClasicaFork,500,3,14,45009
mmClasicaFork,500,3,15,43939
mmClasicaFork,500,3,16,43618
mmClasicaFork,500,3,17,43763
mmClasicaFork,500,3,18,44255
mmClasicaFork,500,3,19,43670
mmClasicaFork,500,3,20,43788
mmClasicaFork,500,3,21,43671
mmClasicaFork,500,3,22,44385
mmClasicaFork,500,3,23,44195
mmClasicaFork,500,3,24,43932
mmClasicaFork,500,3,25,43663
mmClasicaFork,500,3,26,43589
mmClasicaFork,500,3,27,44023
mmClasicaFork,500,3,28,43829
mmClasicaFork,500,3,29,44015
mmClasicaFork,500,3,30,43935
mmClasicaFork,500,4,1,32941
mmClasicaFork,500,4,2,32923
mmClasicaFork,500,4,3,32951
mmClasicaFork,500,4,4,32565
mmClasicaFork,500,4,5,32716
mmClasicaFork,500,4,6,32705
mmClasicaFork,500,4,7,31740
mmClasicaFork,500,4,8,32077
mmClasicaFork,500,4,9,32587
mmClasicaFork,500,4,10,32097
mmClasicaFork,500,4,11,32921
mmClasicaFork,500,4,12,33300
mmClasicaFork,500,4,13,32426
mmClasicaFork,500,4,14,33731
mmClasicaFork,500,4,15,32214
mmClasicaFork,500,4,16,32433
mmClasicaFork,500,4,17,32469
mmClasicaFork,500,4,18,34931
mmClasicaFork,500,4,19,40470
mmClasicaFork,500,4,20,35773
mmClasicaFork,500,4,21,32281
mmClasicaFork,500,4,22,33108
mmClasicaFork,500,4,23,32839
mmClasicaFork,500,4,24,33067
mmClasicaFork,500,4,25,32468
mmClasicaFork,500,4,26,32981
mmClasicaFork,500,4,27,32127
mmClasicaFork,500,4,28,34667
mmClasicaFork,500,4,29,33427
mmClasicaFork,500,4,30,32176
mmClasicaFork,500,5,1,27113
mmClasicaFork,500,5,2,26742
mmClasicaFork,500,5,3,26828
mmClasicaFork,500,5,4,26434
mmClasicaFork,500,5,5,27136
mmClasicaFork,500,5,6,26588
mmClasicaFork,500,5,7,26755
mmClasicaFork,500,5,8,26274
mmClasicaFork,500,5,9,26309
mmClasicaFork,500,5,10,26441
mmClasicaFork,500,5,11,26215
mmClasicaFork,500,5,12,26542
mmClasicaFork,500,5,13,26578
mmClasicaFork,500,5,14,27642
mmClasicaFork,500,5,15,28012
mmClasicaFork,500,5,16,26393
mmClasicaFork,500,5,17,26639
mmClasicaFork,500,5,18,26560
mmClasicaFork,500,5,19,26606
mmClasicaFork,500,5,20,26561
mmClasicaFork,500,5,21,27099
mmClasicaFork,500,5,22,26297
mmClasicaFork,500,5,23,26598
mmClasicaFork,500,5,24,26549
mmClasicaFork,500,5,25,26685
mmClasicaFork,500,5,26,26387
mmClasicaFork,500,5,27,26592
mmClasicaFork,500,5,28,26378
mmClasicaFork,500,5,29,26290
mmClasicaFork,500,5,30,26361
mmClasicaFork,500,6,1,22773
mmClasicaFork,500,6,2,22366
mmClasicaFork,500,6,3,22533
mmClasicaFork,500,6,4,22397
mmClasicaFork,500,6,5,22850
mmClasicaFork,500,6,6,22732
mmClasicaFork,500,6,7,23851
mmClasicaFork,500,6,8,22725
mmClasicaFork,500,6,9,23088
mmClasicaFork,500,6,10,22597
mmClasicaFork,500,6,11,22565
mmClasicaFork,500,6,12,22565
mmClasicaFork,500,6,13,22692
mmClasicaFork,500,6,14,22353
mmClasicaFork,500,6,15,22458
mmClasicaFork,500,6,16,22300
mmClasicaFork,500,6,17,22334
mmClasicaFork,500,6,18,23461
mmClasicaFork,500,6,19,22168
mmClasicaFork,500,6,20,22516
mmClasicaFork,500,6,21,22812
mmClasicaFork,500,6,22,22576
mmClasicaFork,500,6,23,22316
mmClasicaFork,500,6,24,23102
mmClasicaFork,500,6,25,22638
mmClasicaFork,500,6,26,22667
mmClasicaFork,500,6,27,22840
mmClasicaFork,500,6,28,22678
mmClasicaFork,500,6,29,22271
mmClasicaFork,500,6,30,22537
mmClasicaFork,500,7,1,20380
mmClasicaFork,500,7,2,20073
mmClasicaFork,500,7,3,20112
mmClasicaFork,500,7,4,22274
mmClasicaFork,500,7,5,20000
mmClasicaFork,500,7,6,20112
mmClasicaFork,500,7,7,20174
mmClasicaFork,500,7,8,20001
mmClasicaFork,500,7,9,19957
mmClasicaFork,500,7,10,20114
mmClasicaFork,500,7,11,19889
mmClasicaFork,500,7,12,20134
mmClasicaFork,500,7,13,20159
mmClasicaFork,500,7,14,19967
mmClasicaFork,500,7,15,20216
mmClasicaFork,500,7,16,20364
mmClasicaFork,500,7,17,19991
mmClasicaFork,500,7,18,20653
mmClasicaFork,500,7,19,19906
mmClasicaFork,500,7,20,21161
mmClasicaFork,500,7,21,20028
mmClasicaFork,500,7,22,20105
mmClasicaFork,500,7,23,19655
mmClasicaFork,500,7,24,20225
mmClasicaFork,500,7,25,19941
mmClasicaFork,500,7,26,19973
mmClasicaFork,500,7,27,20257
mmClasicaFork,500,7,28,19977
mmClasicaFork,500,7,29,20103
mmClasicaFork,500,7,30,20134
mmClasicaOpenMP,1000,1,1,701624
mmClasicaOpenMP,1000,1,2,694984
mmClasicaOpenMP,1000,1,3,697455
mmClasicaOpenMP,1000,1,4,694923
mmClasicaOpenMP,1000,1,5,695299
mmClasicaOpenMP,1000,1,6,698371
mmClasicaOpenMP,1000,1,7,696824
mmClasicaOpenMP,1000,1,8,694239
mmClasicaOpenMP,1000,1,9,693763
mmClasicaOpenMP,1000,1,10,693445
mmClasicaOpenMP,1000,1,11,696793
mmClasicaOpenMP,1000,1,12,694661
mmClasicaOpenMP,1000,1,13,702874
mmClasicaOpenMP,1000,1,14,704426
mmClasicaOpenMP,1000,1,15,694577
mmClasicaOpenMP,1000,1,16,693160
mmClasicaOpenMP,1000,1,17,694311
mmClasicaOpenMP,1000,1,18,695964
mmClasicaOpenMP,1000,1,19,692984
mmClasicaOpenMP,1000,1,20,693631
mmClasicaOpenMP,1000,1,21,698588
mmClasicaOpenMP,1000,1,22,695246
mmClasicaOpenMP,1000,1,23,695657
mmClasicaOpenMP,1000,1,24,695417
mmClasicaOpenMP,1000,1,25,694916
mmClasicaOpenMP,1000,1,26,695358
mmClasicaOpenMP,1000,1,27,701710
mmClasicaOpenMP,1000,1,28,694907
mmClasicaOpenMP,1000,1,29,692831
mmClasicaOpenMP,1000,1,30,695106
mmClasicaOpenMP,1000,2,1,362146
mmClasicaOpenMP,1000,2,2,357975
mmClasicaOpenMP,1000,2,3,362996
mmClasicaOpenMP,1000,2,4,364378
mmClasicaOpenMP,1000,2,5,358070
mmClasicaOpenMP,1000,2,6,359470
mmClasicaOpenMP,1000,2,7,364892
mmClasicaOpenMP,1000,2,8,360768
mmClasicaOpenMP,1000,2,9,362140
mmClasicaOpenMP,1000,2,10,362048
mmClasicaOpenMP,1000,2,11,359246
mmClasicaOpenMP,1000,2,12,361876
mmClasicaOpenMP,1000,2,13,358688
mmClasicaOpenMP,1000,2,14,362969
mmClasicaOpenMP,1000,2,15,354524
mmClasicaOpenMP,1000,2,16,357762
mmClasicaOpenMP,1000,2,17,363684
mmClasicaOpenMP,1000,2,18,355419
mmClasicaOpenMP,1000,2,19,358411
mmClasicaOpenMP,1000,2,20,376469
mmClasicaOpenMP,1000,2,21,354955
mmClasicaOpenMP,1000,2,22,361600
mmClasicaOpenMP,1000,2,23,355579
mmClasicaOpenMP,1000,2,24,361996
mmClasicaOpenMP,1000,2,25,362616
mmClasicaOpenMP,1000,2,26,358455
mmClasicaOpenMP,1000,2,27,356970
mmClasicaOpenMP,1000,2,28,360950
mmClasicaOpenMP,1000,2,29,355691
mmClasicaOpenMP,1000,2,30,364144
mmClasicaOpenMP,1000,3,1,263529
mmClasicaOpenMP,1000,3,2,263270
mmClasicaOpenMP,1000,3,3,262870
mmClasicaOpenMP,1000,3,4,264840
mmClasicaOpenMP,1000,3,5,263742
mmClasicaOpenMP,1000,3,6,262057
mmClasicaOpenMP,1000,3,7,263633
mmClasicaOpenMP,1000,3,8,263210
mmClasicaOpenMP,1000,3,9,263328
mmClasicaOpenMP,1000,3,10,263329
mmClasicaOpenMP,1000,3,11,263700
mmClasicaOpenMP,1000,3,12,263466
mmClasicaOpenMP,1000,3,13,263395
mmClasicaOpenMP,1000,3,14,264185
mmClasicaOpenMP,1000,3,15,263479
mmClasicaOpenMP,1000,3,16,262380
mmClasicaOpenMP,1000,3,17,264634
mmClasicaOpenMP,1000,3,18,268269
mmClasicaOpenMP,1000,3,19,264644
mmClasicaOpenMP,1000,3,20,263473
mmClasicaOpenMP,1000,3,21,263586
mmClasicaOpenMP,1000,3,22,262786
mmClasicaOpenMP,1000,3,23,265078
mmClasicaOpenMP,1000,3,24,262798
mmClasicaOpenMP,1000,3,25,263848
mmClasicaOpenMP,1000,3,26,260596
mmClasicaOpenMP,1000,3,27,263330
mmClasicaOpenMP,1000,3,28,263581
mmClasicaOpenMP,1000,3,29,262483
mmClasicaOpenMP,1000,3,30,262794
mmClasicaOpenMP,1000,4,1,198145
mmClasicaOpenMP,1000,4,2,197375
mmClasicaOpenMP,1000,4,3,196396
mmClasicaOpenMP,1000,4,4,196534
mmClasicaOpenMP,1000,4,5,198436
mmClasicaOpenMP,1000,4,6,197153
mmClasicaOpenMP,1000,4,7,197347
mmClasicaOpenMP,1000,4,8,198521
mmClasicaOpenMP,1000,4,9,196619
mmClasicaOpenMP,1000,4,10,197644
mmClasicaOpenMP,1000,4,11,197881
mmClasicaOpenMP,1000,4,12,196196
mmClasicaOpenMP,1000,4,13,197256
mmClasicaOpenMP,1000,4,14,202112
mmClasicaOpenMP,1000,4,15,202641
mmClasicaOpenMP,1000,4,16,201251
mmClasicaOpenMP,1000,4,17,200348
mmClasicaOpenMP,1000,4,18,201643
mmClasicaOpenMP,1000,4,19,199702
mmClasicaOpenMP,1000,4,20,198968
mmClasicaOpenMP,1000,4,21,198305
mmClasicaOpenMP,1000,4,22,198040
mmClasicaOpenMP,1000,4,23,197607
mmClasicaOpenMP,1000,4,24,198270
mmClasicaOpenMP,1000,4,25,196848
mmClasicaOpenMP,1000,4,26,196006
mmClasicaOpenMP,1000,4,27,196409
mmClasicaOpenMP,1000,4,28,196779
mmClasicaOpenMP,1000,4,29,196615
mmClasicaOpenMP,1000,4,30,197139
mmClasicaOpenMP,1000,5,1,158459
mmClasicaOpenMP,1000,5,2,158359
mmClasicaOpenMP,1000,5,3,157931
mmClasicaOpenMP,1000,5,4,158553
mmClasicaOpenMP,1000,5,5,158703
mmClasicaOpenMP,1000,5,6,158401
mmClasicaOpenMP,1000,5,7,158673
mmClasicaOpenMP,1000,5,8,158099
mmClasicaOpenMP,1000,5,9,156217
mmClasicaOpenMP,1000,5,10,158257
mmClasicaOpenMP,1000,5,11,156849
mmClasicaOpenMP,1000,5,12,158289
mmClasicaOpenMP,1000,5,13,158917
mmClasicaOpenMP,1000,5,14,156194
mmClasicaOpenMP,1000,5,15,158499
mmClasicaOpenMP,1000,5,16,157952
mmClasicaOpenMP,1000,5,17,157405
mmClasicaOpenMP,1000,5,18,156993
mmClasicaOpenMP,1000,5,19,156758
mmClasicaOpenMP,1000,5,20,157391
mmClasicaOpenMP,1000,5,21,157526
mmClasicaOpenMP,1000,5,22,157066
mmClasicaOpenMP,1000,5,23,158464
mmClasicaOpenMP,1000,5,24,158175
mmClasicaOpenMP,1000,5,25,157645
mmClasicaOpenMP,1000,5,26,157894
mmClasicaOpenMP,1000,5,27,159379
mmClasicaOpenMP,1000,5,28,158459
mmClasicaOpenMP,1000,5,29,158993
mmClasicaOpenMP,1000,5,30,157918
mmClasicaOpenMP,1000,6,1,131075
mmClasicaOpenMP,1000,6,2,131358
mmClasicaOpenMP,1000,6,3,131701
mmClasicaOpenMP,1000,6,4,132410
mmClasicaOpenMP,1000,6,5,131793
mmClasicaOpenMP,1000,6,6,131713
mmClasicaOpenMP,1000,6,7,134914
mmClasicaOpenMP,1000,6,8,130744
mmClasicaOpenMP,1000,6,9,132607
mmClasicaOpenMP,1000,6,10,133873
mmClasicaOpenMP,1000,6,11,131399
mmClasicaOpenMP,1000,6,12,130046
mmClasicaOpenMP,1000,6,13,131103
mmClasicaOpenMP,1000,6,14,131749
mmClasicaOpenMP,1000,6,15,134070
mmClasicaOpenMP,1000,6,16,131974
mmClasicaOpenMP,1000,6,17,131509
mmClasicaOpenMP,1000,6,18,131703
mmClasicaOpenMP,1000,6,19,131881
mmClasicaOpenMP,1000,6,20,131811
mmClasicaOpenMP,1000,6,21,130780
mmClasicaOpenMP,1000,6,22,133900
mmClasicaOpenMP,1000,6,23,131312
mmClasicaOpenMP,1000,6,24,131607
mmClasicaOpenMP,1000,6,25,131127
mmClasicaOpenMP,1000,6,26,130469
mmClasicaOpenMP,1000,6,27,131156
mmClasicaOpenMP,1000,6,28,132528
mmClasicaOpenMP,1000,6,29,131334
mmClasicaOpenMP,1000,6,30,132332
mmClasicaOpenMP,1000,7,1,113972
mmClasicaOpenMP,1000,7,2,114518
mmClasicaOpenMP,1000,7,3,126109
mmClasicaOpenMP,1000,7,4,116649
mmClasicaOpenMP,1000,7,5,114031
mmClasicaOpenMP,1000,7,6,113577
mmClasicaOpenMP,1000,7,7,113216
mmClasicaOpenMP,1000,7,8,113115
mmClasicaOpenMP,1000,7,9,113239
mmClasicaOpenMP,1000,7,10,114383
mmClasicaOpenMP,1000,7,11,113150
mmClasicaOpenMP,1000,7,12,116338
mmClasicaOpenMP,1000,7,13,119212
mmClasicaOpenMP,1000,7,14,113265
mmClasicaOpenMP,1000,7,15,113537
mmClasicaOpenMP,1000,7,16,113722
mmClasicaOpenMP,1000,7,17,116505
mmClasicaOpenMP,1000,7,18,114821
mmClasicaOpenMP,1000,7,19,117797
mmClasicaOpenMP,1000,7,20,114019
mmClasicaOpenMP,1000,7,21,114397
mmClasicaOpenMP,1000,7,22,114334
mmClasicaOpenMP,1000,7,23,115040
mmClasicaOpenMP,1000,7,24,113629
mmClasicaOpenMP,1000,7,25,115929
mmClasicaOpenMP,1000,7,26,119435
mmClasicaOpenMP,1000,7,27,114837
mmClasicaOpenMP,1000,7,28,116471
mmClasicaOpenMP,1000,7,29,113524
mmClasicaOpenMP,1000,7,30,113286
mmClasicaOpenMP,1500,1,1,2676382
mmClasicaOpenMP,1500,1,2,2613626
mmClasicaOpenMP,1500,1,3,2608861
mmClasicaOpenMP,1500,1,4,2626657
mmClasicaOpenMP,1500,1,5,2655736
mmClasicaOpenMP,1500,1,6,2654279
mmClasicaOpenMP,1500,1,7,2642027
mmClasicaOpenMP,1500,1,8,2640372
mmClasicaOpenMP,1500,1,9,2635448
mmClasicaOpenMP,1500,1,10,2635169
mmClasicaOpenMP,1500,1,11,2622042
mmClasicaOpenMP,1500,1,12,2610221
mmClasicaOpenMP,1500,1,13,2628200
mmClasicaOpenMP,1500,1,14,2595811
mmClasicaOpenMP,1500,1,15,2596418
mmClasicaOpenMP,1500,1,16,2593344
mmClasicaOpenMP,1500,1,17,2598135
mmClasicaOpenMP,1500,1,18,2597094
mmClasicaOpenMP,1500,1,19,2599887
mmClasicaOpenMP,1500,1,20,2589967
mmClasicaOpenMP,1500,1,21,2602993
mmClasicaOpenMP,1500,1,22,2593312
mmClasicaOpenMP,1500,1,23,2590970
mmClasicaOpenMP,1500,1,24,2591962
mmClasicaOpenMP,1500,1,25,2596943
mmClasicaOpenMP,1500,1,26,2590091
mmClasicaOpenMP,1500,1,27,2594020
mmClasicaOpenMP,1500,1,28,2594681
mmClasicaOpenMP,1500,1,29,2594428
mmClasicaOpenMP,1500,1,30,2597910
mmClasicaOpenMP,1500,2,1,1322738
mmClasicaOpenMP,1500,2,2,1339100
mmClasicaOpenMP,1500,2,3,1316846
mmClasicaOpenMP,1500,2,4,1320858
mmClasicaOpenMP,1500,2,5,1325886
mmClasicaOpenMP,1500,2,6,1327556
mmClasicaOpenMP,1500,2,7,1321149
mmClasicaOpenMP,1500,2,8,1317779
mmClasicaOpenMP,1500,2,9,1321032
mmClasicaOpenMP,1500,2,10,1333936
mmClasicaOpenMP,1500,2,11,1353305
mmClasicaOpenMP,1500,2,12,1328860
mmClasicaOpenMP,1500,2,13,1327520
mmClasicaOpenMP,1500,2,14,1330686
mmClasicaOpenMP,1500,2,15,1331912
mmClasicaOpenMP,1500,2,16,1329666
mmClasicaOpenMP,1500,2,17,1327809
mmClasicaOpenMP,1500,2,18,1345724
mmClasicaOpenMP,1500,2,19,1342376
mmClasicaOpenMP,1500,2,20,1336415
mmClasicaOpenMP,1500,2,21,1345509
mmClasicaOpenMP,1500,2,22,1339746
mmClasicaOpenMP,1500,2,23,1336884
mmClasicaOpenMP,1500,2,24,1342074
mmClasicaOpenMP,1500,2,25,1351060
mmClasicaOpenMP,1500,2,26,1354812
mmClasicaOpenMP,1500,2,27,1337382
mmClasicaOpenMP,1500,2,28,1338158
mmClasicaOpenMP,1500,2,29,1344387
mmClasicaOpenMP,1500,2,30,1337587
mmClasicaOpenMP,1500,3,1,923036
mmClasicaOpenMP,1500,3,2,923491
mmClasicaOpenMP,1500,3,3,923016
mmClasicaOpenMP,1500,3,4,924973
mmClasicaOpenMP,1500,3,5,923867
mmClasicaOpenMP,1500,3,6,926400
mmClasicaOpenMP,1500,3,7,925852
mmClasicaOpenMP,1500,3,8,924999
mmClasicaOpenMP,1500,3,9,924087
mmClasicaOpenMP,1500,3,10,924607
mmClasicaOpenMP,1500,3,11,924824
mmClasicaOpenMP,1500,3,12,923358
mmClasicaOpenMP,1500,3,13,924262
mmClasicaOpenMP,1500,3,14,926759
mmClasicaOpenMP,1500,3,15,924673
mmClasicaOpenMP,1500,3,16,923449
mmClasicaOpenMP,1500,3,17,923927
mmClasicaOpenMP,1500,3,18,925548
mmClasicaOpenMP,1500,3,19,923393
mmClasicaOpenMP,1500,3,20,926465
mmClasicaOpenMP,1500,3,21,924685
mmClasicaOpenMP,1500,3,22,922934
mmClasicaOpenMP,1500,3,23,925730
mmClasicaOpenMP,1500,3,24,925381
mmClasicaOpenMP,1500,3,25,923516
mmClasicaOpenMP,1500,3,26,923230
mmClasicaOpenMP,1500,3,27,923397
mmClasicaOpenMP,1500,3,28,922893
mmClasicaOpenMP,1500,3,29,925662
mmClasicaOpenMP,1500,3,30,923285
mmClasicaOpenMP,1500,4,1,695217
mmClasicaOpenMP,1500,4,2,693071
mmClasicaOpenMP,1500,4,3,696880
mmClasicaOpenMP,1500,4,4,693827
mmClasicaOpenMP,1500,4,5,701779
mmClasicaOpenMP,1500,4,6,695637
mmClasicaOpenMP,1500,4,7,695038
mmClasicaOpenMP,1500,4,8,693966
mmClasicaOpenMP,1500,4,9,697815
mmClasicaOpenMP,1500,4,10,694054
mmClasicaOpenMP,1500,4,11,694373
mmClasicaOpenMP,1500,4,12,694306
mmClasicaOpenMP,1500,4,13,692867
mmClasicaOpenMP,1500,4,14,693468
mmClasicaOpenMP,1500,4,15,694317
mmClasicaOpenMP,1500,4,16,695590
mmClasicaOpenMP,1500,4,17,695243
mmClasicaOpenMP,1500,4,18,695457
mmClasicaOpenMP,1500,4,19,694646
mmClasicaOpenMP,1500,4,20,692187
mmClasicaOpenMP,1500,4,21,693487
mmClasicaOpenMP,1500,4,22,693077
mmClasicaOpenMP,1500,4,23,693754
mmClasicaOpenMP,1500,4,24,691802
mmClasicaOpenMP,1500,4,25,696323
mmClasicaOpenMP,1500,4,26,694145
mmClasicaOpenMP,1500,4,27,696905
mmClasicaOpenMP,1500,4,28,692382
mmClasicaOpenMP,1500,4,29,692840
mmClasicaOpenMP,1500,4,30,692886
mmClasicaOpenMP,1500,5,1,558330
mmClasicaOpenMP,1500,5,2,558892
mmClasicaOpenMP,1500,5,3,563502
mmClasicaOpenMP,1500,5,4,557011
mmClasicaOpenMP,1500,5,5,563279
mmClasicaOpenMP,1500,5,6,557643
mmClasicaOpenMP,1500,5,7,560559
mmClasicaOpenMP,1500,5,8,557919
mmClasicaOpenMP,1500,5,9,558481
mmClasicaOpenMP,1500,5,10,558844
mmClasicaOpenMP,1500,5,11,558028
mmClasicaOpenMP,1500,5,12,559416
mmClasicaOpenMP,1500,5,13,556933
mmClasicaOpenMP,1500,5,14,558281
mmClasicaOpenMP,1500,5,15,557272
mmClasicaOpenMP,1500,5,16,556642
mmClasicaOpenMP,1500,5,17,556224
mmClasicaOpenMP,1500,5,18,556919
mmClasicaOpenMP,1500,5,19,558976
mmClasicaOpenMP,1500,5,20,556397
mmClasicaOpenMP,1500,5,21,556590
mmClasicaOpenMP,1500,5,22,556863
mmClasicaOpenMP,1500,5,23,556624
mmClasicaOpenMP,1500,5,24,556447
mmClasicaOpenMP,1500,5,25,557422
mmClasicaOpenMP,1500,5,26,556312
mmClasicaOpenMP,1500,5,27,560674
mmClasicaOpenMP,1500,5,28,556676
mmClasicaOpenMP,1500,5,29,559842
mmClasicaOpenMP,1500,5,30,556797
mmClasicaOpenMP,1500,6,1,466745
mmClasicaOpenMP,1500,6,2,465285
mmClasicaOpenMP,1500,6,3,466110
mmClasicaOpenMP,1500,6,4,466313
mmClasicaOpenMP,1500,6,5,466416
mmClasicaOpenMP,1500,6,6,466836
mmClasicaOpenMP,1500,6,7,465586
mmClasicaOpenMP,1500,6,8,464454
mmClasicaOpenMP,1500,6,9,464023
mmClasicaOpenMP,1500,6,10,467990
mmClasicaOpenMP,1500,6,11,465102
mmClasicaOpenMP,1500,6,12,471005
mmClasicaOpenMP,1500,6,13,465247
mmClasicaOpenMP,1500,6,14,465975
mmClasicaOpenMP,1500,6,15,466111
mmClasicaOpenMP,1500,6,16,466488
mmClasicaOpenMP,1500,6,17,465960
mmClasicaOpenMP,1500,6,18,467144
mmClasicaOpenMP,1500,6,19,466069
mmClasicaOpenMP,1500,6,20,467261
mmClasicaOpenMP,1500,6,21,469863
mmClasicaOpenMP,1500,6,22,467646
mmClasicaOpenMP,1500,6,23,466560
mmClasicaOpenMP,1500,6,24,466441
mmClasicaOpenMP,1500,6,25,467908
mmClasicaOpenMP,1500,6,26,467249
mmClasicaOpenMP,1500,6,27,466696
mmClasicaOpenMP,1500,6,28,470268
mmClasicaOpenMP,1500,6,29,466930
mmClasicaOpenMP,1500,6,30,466681
mmClasicaOpenMP,1500,7,1,400457
mmClasicaOpenMP,1500,7,2,399405
mmClasicaOpenMP,1500,7,3,401903
mmClasicaOpenMP,1500,7,4,402727
mmClasicaOpenMP,1500,7,5,403652
mmClasicaOpenMP,1500,7,6,401104
mmClasicaOpenMP,1500,7,7,401153
mmClasicaOpenMP,1500,7,8,404861
mmClasicaOpenMP,1500,7,9,399391
mmClasicaOpenMP,1500,7,10,401729
mmClasicaOpenMP,1500,7,11,400670
mmClasicaOpenMP,1500,7,12,401093
mmClasicaOpenMP,1500,7,13,399261
mmClasicaOpenMP,1500,7,14,400147
mmClasicaOpenMP,1500,7,15,401833
mmClasicaOpenMP,1500,7,16,403021
mmClasicaOpenMP,1500,7,17,401207
mmClasicaOpenMP,1500,7,18,402038
mmClasicaOpenMP,1500,7,19,405992
mmClasicaOpenMP,1500,7,20,401121
mmClasicaOpenMP,1500,7,21,401396
mmClasicaOpenMP,1500,7,22,402952
mmClasicaOpenMP,1500,7,23,403060
mmClasicaOpenMP,1500,7,24,402456
mmClasicaOpenMP,1500,7,25,399807
mmClasicaOpenMP,1500,7,26,401825
mmClasicaOpenMP,1500,7,27,399802
mmClasicaOpenMP,1500,7,28,403428
mmClasicaOpenMP,1500,7,29,400498
mmClasicaOpenMP,1500,7,30,401492
mmClasicaOpenMP,2000,1,1,6778705
mmClasicaOpenMP,2000,1,2,6793362
mmClasicaOpenMP,2000,1,3,6801374
mmClasicaOpenMP,2000,1,4,6783601
mmClasicaOpenMP,2000,1,5,6761636
mmClasicaOpenMP,2000,1,6,6769472
mmClasicaOpenMP,2000,1,7,6756543
