algoritmo,tamano_matriz,hilos,iteracion,tiempo_us
mmClasicaOpenMP,2000,1,8,6715805
mmClasicaOpenMP,2000,1,9,6695966
mmClasicaOpenMP,2000,1,10,6667705
mmClasicaOpenMP,2000,1,11,6657715
mmClasicaOpenMP,2000,1,12,6641084
mmClasicaOpenMP,2000,1,13,6626154
mmClasicaOpenMP,2000,1,14,6639204
mmClasicaOpenMP,2000,1,15,6605021
mmClasicaOpenMP,2000,1,16,6607509
mmClasicaOpenMP,2000,1,17,6603277
mmClasicaOpenMP,2000,1,18,6529345
mmClasicaOpenMP,2000,1,19,6600724
mmClasicaOpenMP,2000,1,20,6581222
mmClasicaOpenMP,2000,1,21,6532625
mmClasicaOpenMP,2000,1,22,6496110
mmClasicaOpenMP,2000,1,23,6485309
mmClasicaOpenMP,2000,1,24,6574154
mmClasicaOpenMP,2000,1,25,6567087
mmClasicaOpenMP,2000,1,26,6564593
mmClasicaOpenMP,2000,1,27,6528110
mmClasicaOpenMP,2000,1,28,6507176
mmClasicaOpenMP,2000,1,29,6539437
mmClasicaOpenMP,2000,1,30,6518213
mmClasicaOpenMP,2000,2,1,3601039
mmClasicaOpenMP,2000,2,2,4003251
mmClasicaOpenMP,2000,2,3,3928709
mmClasicaOpenMP,2000,2,4,3850192
mmClasicaOpenMP,2000,2,5,3652037
mmClasicaOpenMP,2000,2,6,3613273
mmClasicaOpenMP,2000,2,7,4085661
mmClasicaOpenMP,2000,2,8,3522641
mmClasicaOpenMP,2000,2,9,3648004
mmClasicaOpenMP,2000,2,10,3584760
mmClasicaOpenMP,2000,2,11,4070786
mmClasicaOpenMP,2000,2,12,4001060
mmClasicaOpenMP,2000,2,13,3573562
mmClasicaOpenMP,2000,2,14,3978346
mmClasicaOpenMP,2000,2,15,3467580
mmClasicaOpenMP,2000,2,16,3981311
mmClasicaOpenMP,2000,2,17,3818736
mmClasicaOpenMP,2000,2,18,3567096
mmClasicaOpenMP,2000,2,19,3740596
mmClasicaOpenMP,2000,2,20,3727352
mmClasicaOpenMP,2000,2,21,3528136
mmClasicaOpenMP,2000,2,22,3926962
mmClasicaOpenMP,2000,2,23,4074691
mmClasicaOpenMP,2000,2,24,3637515
mmClasicaOpenMP,2000,2,25,3839206
mmClasicaOpenMP,2000,2,26,3648188
mmClasicaOpenMP,2000,2,27,4080329
mmClasicaOpenMP,2000,2,28,3870820
mmClasicaOpenMP,2000,2,29,3905198
mmClasicaOpenMP,2000,2,30,4142925
mmClasicaOpenMP,2000,3,1,2690345
mmClasicaOpenMP,2000,3,2,2573738
mmClasicaOpenMP,2000,3,3,2347071
mmClasicaOpenMP,2000,3,4,2334910
mmClasicaOpenMP,2000,3,5,2318555
mmClasicaOpenMP,2000,3,6,2308751
mmClasicaOpenMP,2000,3,7,2340558
mmClasicaOpenMP,2000,3,8,2399055
mmClasicaOpenMP,2000,3,9,2318866
mmClasicaOpenMP,2000,3,10,2368450
mmClasicaOpenMP,2000,3,11,2388822
mmClasicaOpenMP,2000,3,12,2307710
mmClasicaOpenMP,2000,3,13,2324993
mmClasicaOpenMP,2000,3,14,2314824
mmClasicaOpenMP,2000,3,15,2302456
mmClasicaOpenMP,2000,3,16,2335992
mmClasicaOpenMP,2000,3,17,2322440
mmClasicaOpenMP,2000,3,18,2326665
mmClasicaOpenMP,2000,3,19,2338511
mmClasicaOpenMP,2000,3,20,2434889
mmClasicaOpenMP,2000,3,21,2373789
mmClasicaOpenMP,2000,3,22,2520306
mmClasicaOpenMP,2000,3,23,2428041
mmClasicaOpenMP,2000,3,24,2389714
mmClasicaOpenMP,2000,3,25,2429154
mmClasicaOpenMP,2000,3,26,2388483
mmClasicaOpenMP,2000,3,27,2345399
mmClasicaOpenMP,2000,3,28,2453476
mmClasicaOpenMP,2000,3,29,2301733
mmClasicaOpenMP,2000,3,30,2362361
mmClasicaOpenMP,2000,4,1,1765457
mmClasicaOpenMP,2000,4,2,1770987
mmClasicaOpenMP,2000,4,3,1760226
mmClasicaOpenMP,2000,4,4,1763734
mmClasicaOpenMP,2000,4,5,1758040
mmClasicaOpenMP,2000,4,6,1738150
mmClasicaOpenMP,2000,4,7,1757117
mmClasicaOpenMP,2000,4,8,1747930
mmClasicaOpenMP,2000,4,9,1776426
mmClasicaOpenMP,2000,4,10,1731257
mmClasicaOpenMP,2000,4,11,1780558
mmClasicaOpenMP,2000,4,12,1758044
mmClasicaOpenMP,2000,4,13,1743998
mmClasicaOpenMP,2000,4,14,1745603
mmClasicaOpenMP,2000,4,15,1741119
mmClasicaOpenMP,2000,4,16,1776746
mmClasicaOpenMP,2000,4,17,1736256
mmClasicaOpenMP,2000,4,18,1752248
mmClasicaOpenMP,2000,4,19,1762452
mmClasicaOpenMP,2000,4,20,1720435
mmClasicaOpenMP,2000,4,21,1763184
mmClasicaOpenMP,2000,4,22,1795530
mmClasicaOpenMP,2000,4,23,1812728
mmClasicaOpenMP,2000,4,24,1747592
mmClasicaOpenMP,2000,4,25,1806227
mmClasicaOpenMP,2000,4,26,1778101
mmClasicaOpenMP,2000,4,27,1738448
mmClasicaOpenMP,2000,4,28,1756918
mmClasicaOpenMP,2000,4,29,1846094
mmClasicaOpenMP,2000,4,30,1730229
mmClasicaOpenMP,2000,5,1,1375854
mmClasicaOpenMP,2000,5,2,1375707
mmClasicaOpenMP,2000,5,3,1378204
mmClasicaOpenMP,2000,5,4,1378311
mmClasicaOpenMP,2000,5,5,1375485
mmClasicaOpenMP,2000,5,6,1379493
mmClasicaOpenMP,2000,5,7,1373147
mmClasicaOpenMP,2000,5,8,1378393
mmClasicaOpenMP,2000,5,9,1376249
mmClasicaOpenMP,2000,5,10,1372943
mmClasicaOpenMP,2000,5,11,1377953
mmClasicaOpenMP,2000,5,12,1385977
mmClasicaOpenMP,2000,5,13,1378755
mmClasicaOpenMP,2000,5,14,1377624
mmClasicaOpenMP,2000,5,15,1375310
mmClasicaOpenMP,2000,5,16,1378174
mmClasicaOpenMP,2000,5,17,1379941
mmClasicaOpenMP,2000,5,18,1376725
mmClasicaOpenMP,2000,5,19,1375375
mmClasicaOpenMP,2000,5,20,1376608
mmClasicaOpenMP,2000,5,21,1378963
mmClasicaOpenMP,2000,5,22,1370397
mmClasicaOpenMP,2000,5,23,1376873
mmClasicaOpenMP,2000,5,24,1374876
mmClasicaOpenMP,2000,5,25,1373977
mmClasicaOpenMP,2000,5,26,1368211
mmClasicaOpenMP,2000,5,27,1380209
mmClasicaOpenMP,2000,5,28,1375406
mmClasicaOpenMP,2000,5,29,1378551
mmClasicaOpenMP,2000,5,30,1376271
mmClasicaOpenMP,2000,6,1,1125633
mmClasicaOpenMP,2000,6,2,1129040
mmClasicaOpenMP,2000,6,3,1126034
mmClasicaOpenMP,2000,6,4,1127089
mmClasicaOpenMP,2000,6,5,1129020
mmClasicaOpenMP,2000,6,6,1129126
mmClasicaOpenMP,2000,6,7,1124134
mmClasicaOpenMP,2000,6,8,1125721
mmClasicaOpenMP,2000,6,9,1132121
mmClasicaOpenMP,2000,6,10,1126808
mmClasicaOpenMP,2000,6,11,1132279
mmClasicaOpenMP,2000,6,12,1126999
mmClasicaOpenMP,2000,6,13,1128467
mmClasicaOpenMP,2000,6,14,1126459
mmClasicaOpenMP,2000,6,15,1125999
mmClasicaOpenMP,2000,6,16,1125376
mmClasicaOpenMP,2000,6,17,1127576
mmClasicaOpenMP,2000,6,18,1127686
mmClasicaOpenMP,2000,6,19,1124346
mmClasicaOpenMP,2000,6,20,1125802
mmClasicaOpenMP,2000,6,21,1125729
mmClasicaOpenMP,2000,6,22,1125136
mmClasicaOpenMP,2000,6,23,1127121
mmClasicaOpenMP,2000,6,24,1125233
mmClasicaOpenMP,2000,6,25,1128203
mmClasicaOpenMP,2000,6,26,1127715
mmClasicaOpenMP,2000,6,27,1126964
mmClasicaOpenMP,2000,6,28,1126258
mmClasicaOpenMP,2000,6,29,1125883
mmClasicaOpenMP,2000,6,30,1129155
mmClasicaOpenMP,2000,7,1,968373
mmClasicaOpenMP,2000,7,2,967263
mmClasicaOpenMP,2000,7,3,968484
mmClasicaOpenMP,2000,7,4,964601
mmClasicaOpenMP,2000,7,5,968810
mmClasicaOpenMP,2000,7,6,965680
mmClasicaOpenMP,2000,7,7,967188
mmClasicaOpenMP,2000,7,8,964801
mmClasicaOpenMP,2000,7,9,966638
mmClasicaOpenMP,2000,7,10,969706
mmClasicaOpenMP,2000,7,11,969335
mmClasicaOpenMP,2000,7,12,967080
mmClasicaOpenMP,2000,7,13,967328
mmClasicaOpenMP,2000,7,14,964914
mmClasicaOpenMP,2000,7,15,964595
mmClasicaOpenMP,2000,7,16,968268
mmClasicaOpenMP,2000,7,17,964873
mmClasicaOpenMP,2000,7,18,968748
mmClasicaOpenMP,2000,7,19,963292
mmClasicaOpenMP,2000,7,20,965086
mmClasicaOpenMP,2000,7,21,964578
mmClasicaOpenMP,2000,7,22,968442
mmClasicaOpenMP,2000,7,23,970508
mmClasicaOpenMP,2000,7,24,964721
mmClasicaOpenMP,2000,7,25,964987
mmClasicaOpenMP,2000,7,26,971634
mmClasicaOpenMP,2000,7,27,971176
mmClasicaOpenMP,2000,7,28,968241
mmClasicaOpenMP,2000,7,29,966142
mmClasicaOpenMP,2000,7,30,973317
mmClasicaOpenMP,500,1,1,103380
mmClasicaOpenMP,500,1,2,80262
mmClasicaOpenMP,500,1,3,78964
mmClasicaOpenMP,500,1,4,80072
mmClasicaOpenMP,500,1,5,79895
mmClasicaOpenMP,500,1,6,80689
mmClasicaOpenMP,500,1,7,80661
mmClasicaOpenMP,500,1,8,80032
mmClasicaOpenMP,500,1,9,79679
mmClasicaOpenMP,500,1,10,79496
mmClasicaOpenMP,500,1,11,79724
mmClasicaOpenMP,500,1,12,81402
mmClasicaOpenMP,500,1,13,79688
mmClasicaOpenMP,500,1,14,80634
mmClasicaOpenMP,500,1,15,79314
mmClasicaOpenMP,500,1,16,79464
mmClasicaOpenMP,500,1,17,79956
mmClasicaOpenMP,500,1,18,81514
mmClasicaOpenMP,500,1,19,79826
mmClasicaOpenMP,500,1,20,79883
mmClasicaOpenMP,500,1,21,79134
mmClasicaOpenMP,500,1,22,81258
mmClasicaOpenMP,500,1,23,79208
mmClasicaOpenMP,500,1,24,79200
mmClasicaOpenMP,500,1,25,79952
mmClasicaOpenMP,500,1,26,78521
mmClasicaOpenMP,500,1,27,78579
mmClasicaOpenMP,500,1,28,78636
mmClasicaOpenMP,500,1,29,80841
mmClasicaOpenMP,500,1,30,80104
mmClasicaOpenMP,500,2,1,42302
mmClasicaOpenMP,500,2,2,41298
mmClasicaOpenMP,500,2,3,41378
mmClasicaOpenMP,500,2,4,40680
mmClasicaOpenMP,500,2,5,40981
mmClasicaOpenMP,500,2,6,41004
mmClasicaOpenMP,500,2,7,40938
mmClasicaOpenMP,500,2,8,44798
mmClasicaOpenMP,500,2,9,40685
mmClasicaOpenMP,500,2,10,42077
mmClasicaOpenMP,500,2,11,41781
mmClasicaOpenMP,500,2,12,42895
mmClasicaOpenMP,500,2,13,41887
mmClasicaOpenMP,500,2,14,41379
mmClasicaOpenMP,500,2,15,41478
mmClasicaOpenMP,500,2,16,43196
mmClasicaOpenMP,500,2,17,41886
mmClasicaOpenMP,500,2,18,41543
mmClasicaOpenMP,500,2,19,41197
mmClasicaOpenMP,500,2,20,40904
mmClasicaOpenMP,500,2,21,40656
mmClasicaOpenMP,500,2,22,40774
mmClasicaOpenMP,500,2,23,43353
mmClasicaOpenMP,500,2,24,42284
mmClasicaOpenMP,500,2,25,40503
mmClasicaOpenMP,500,2,26,41281
mmClasicaOpenMP,500,2,27,40930
mmClasicaOpenMP,500,2,28,40687
mmClasicaOpenMP,500,2,29,40569
mmClasicaOpenMP,500,2,30,41995
mmClasicaOpenMP,500,3,1,30048
mmClasicaOpenMP,500,3,2,29911
mmClasicaOpenMP,500,3,3,29867
mmClasicaOpenMP,500,3,4,29842
mmClasicaOpenMP,500,3,5,29836
mmClasicaOpenMP,500,3,6,29799
mmClasicaOpenMP,500,3,7,29907
mmClasicaOpenMP,500,3,8,29981
mmClasicaOpenMP,500,3,9,29768
mmClasicaOpenMP,500,3,10,29857
mmClasicaOpenMP,500,3,11,29832
mmClasicaOpenMP,500,3,12,29901
mmClasicaOpenMP,500,3,13,29898
mmClasicaOpenMP,500,3,14,29901
mmClasicaOpenMP,500,3,15,30639
mmClasicaOpenMP,500,3,16,29849
mmClasicaOpenMP,500,3,17,29805
mmClasicaOpenMP,500,3,18,29889
mmClasicaOpenMP,500,3,19,29826
mmClasicaOpenMP,500,3,20,29868
mmClasicaOpenMP,500,3,21,29937
mmClasicaOpenMP,500,3,22,29484
mmClasicaOpenMP,500,3,23,30039
mmClasicaOpenMP,500,3,24,29896
mmClasicaOpenMP,500,3,25,29914
mmClasicaOpenMP,500,3,26,29529
mmClasicaOpenMP,500,3,27,28971
mmClasicaOpenMP,500,3,28,29987
mmClasicaOpenMP,500,3,29,29073
mmClasicaOpenMP,500,3,30,30055
mmClasicaOpenMP,500,4,1,22431
mmClasicaOpenMP,500,4,2,22431
mmClasicaOpenMP,500,4,3,22429
mmClasicaOpenMP,500,4,4,22361
mmClasicaOpenMP,500,4,5,22507
mmClasicaOpenMP,500,4,6,22464
mmClasicaOpenMP,500,4,7,22172
mmClasicaOpenMP,500,4,8,22433
mmClasicaOpenMP,500,4,9,22562
mmClasicaOpenMP,500,4,10,22454
mmClasicaOpenMP,500,4,11,22671
mmClasicaOpenMP,500,4,12,22521
mmClasicaOpenMP,500,4,13,22500
mmClasicaOpenMP,500,4,14,22496
mmClasicaOpenMP,500,4,15,22511
mmClasicaOpenMP,500,4,16,22460
mmClasicaOpenMP,500,4,17,22535
mmClasicaOpenMP,500,4,18,22390
mmClasicaOpenMP,500,4,19,22555
mmClasicaOpenMP,500,4,20,22528
mmClasicaOpenMP,500,4,21,22441
mmClasicaOpenMP,500,4,22,22420
mmClasicaOpenMP,500,4,23,22427
mmClasicaOpenMP,500,4,24,22495
mmClasicaOpenMP,500,4,25,22442
mmClasicaOpenMP,500,4,26,22443
mmClasicaOpenMP,500,4,27,22421
mmClasicaOpenMP,500,4,28,22747
mmClasicaOpenMP,500,4,29,22292
mmClasicaOpenMP,500,4,30,22469
mmClasicaOpenMP,500,5,1,18231
mmClasicaOpenMP,500,5,2,18153
mmClasicaOpenMP,500,5,3,18339
mmClasicaOpenMP,500,5,4,18514
mmClasicaOpenMP,500,5,5,18232
mmClasicaOpenMP,500,5,6,18125
mmClasicaOpenMP,500,5,7,18088
mmClasicaOpenMP,500,5,8,18053
mmClasicaOpenMP,500,5,9,17982
mmClasicaOpenMP,500,5,10,18073
mmClasicaOpenMP,500,5,11,18009
mmClasicaOpenMP,500,5,12,17909
mmClasicaOpenMP,500,5,13,17985
mmClasicaOpenMP,500,5,14,17963
mmClasicaOpenMP,500,5,15,17924
mmClasicaOpenMP,500,5,16,18178
mmClasicaOpenMP,500,5,17,17901
mmClasicaOpenMP,500,5,18,17815
mmClasicaOpenMP,500,5,19,17975
mmClasicaOpenMP,500,5,20,17946
mmClasicaOpenMP,500,5,21,17987
mmClasicaOpenMP,500,5,22,17945
mmClasicaOpenMP,500,5,23,17950
mmClasicaOpenMP,500,5,24,18344
mmClasicaOpenMP,500,5,25,18652
mmClasicaOpenMP,500,5,26,18266
mmClasicaOpenMP,500,5,27,18096
mmClasicaOpenMP,500,5,28,18224
mmClasicaOpenMP,500,5,29,17970
mmClasicaOpenMP,500,5,30,18000
mmClasicaOpenMP,500,6,1,15741
mmClasicaOpenMP,500,6,2,15414
mmClasicaOpenMP,500,6,3,15937
mmClasicaOpenMP,500,6,4,15995
mmClasicaOpenMP,500,6,5,15710
mmClasicaOpenMP,500,6,6,15561
mmClasicaOpenMP,500,6,7,15220
mmClasicaOpenMP,500,6,8,15226
mmClasicaOpenMP,500,6,9,15212
mmClasicaOpenMP,500,6,10,16844
mmClasicaOpenMP,500,6,11,15774
mmClasicaOpenMP,500,6,12,15177
mmClasicaOpenMP,500,6,13,15103
mmClasicaOpenMP,500,6,14,14991
mmClasicaOpenMP,500,6,15,15054
mmClasicaOpenMP,500,6,16,15168
mmClasicaOpenMP,500,6,17,15415
mmClasicaOpenMP,500,6,18,16264
mmClasicaOpenMP,500,6,19,15916
mmClasicaOpenMP,500,6,20,15509
mmClasicaOpenMP,500,6,21,15357
mmClasicaOpenMP,500,6,22,15247
mmClasicaOpenMP,500,6,23,16490
mmClasicaOpenMP,500,6,24,15835
mmClasicaOpenMP,500,6,25,15329
mmClasicaOpenMP,500,6,26,15210
mmClasicaOpenMP,500,6,27,15531
mmClasicaOpenMP,500,6,28,15305
mmClasicaOpenMP,500,6,29,15900
mmClasicaOpenMP,500,6,30,15414
mmClasicaOpenMP,500,7,1,13437
mmClasicaOpenMP,500,7,2,14662
mmClasicaOpenMP,500,7,3,13054
mmClasicaOpenMP,500,7,4,12946
mmClasicaOpenMP,500,7,5,12952
mmClasicaOpenMP,500,7,6,12994
mmClasicaOpenMP,500,7,7,13344
mmClasicaOpenMP,500,7,8,13274
mmClasicaOpenMP,500,7,9,12976
mmClasicaOpenMP,500,7,10,12976
mmClasicaOpenMP,500,7,11,13067
mmClasicaOpenMP,500,7,12,12976
mmClasicaOpenMP,500,7,13,12991
mmClasicaOpenMP,500,7,14,14142
mmClasicaOpenMP,500,7,15,14053
mmClasicaOpenMP,500,7,16,13432
mmClasicaOpenMP,500,7,17,13001
mmClasicaOpenMP,500,7,18,12999
mmClasicaOpenMP,500,7,19,12936
mmClasicaOpenMP,500,7,20,13102
mmClasicaOpenMP,500,7,21,13431
mmClasicaOpenMP,500,7,22,13380
mmClasicaOpenMP,500,7,23,13243
mmClasicaOpenMP,500,7,24,12983
mmClasicaOpenMP,500,7,25,13172
mmClasicaOpenMP,500,7,26,13334
mmClasicaOpenMP,500,7,27,13389
mmClasicaOpenMP,500,7,28,13808
mmClasicaOpenMP,500,7,29,13174
mmClasicaOpenMP,500,7,30,13118
mmClasicaPosix,1000,1,1,1069632
mmClasicaPosix,1000,1,2,1119691
mmClasicaPosix,1000,1,3,1113839
mmClasicaPosix,1000,1,4,1081371
mmClasicaPosix,1000,1,5,1122849
mmClasicaPosix,1000,1,6,1079484
mmClasicaPosix,1000,1,7,1120160
mmClasicaPosix,1000,1,8,1084032
mmClasicaPosix,1000,1,9,1077923
mmClasicaPosix,1000,1,10,1082727
mmClasicaPosix,1000,1,11,1095809
mmClasicaPosix,1000,1,12,1081884
mmClasicaPosix,1000,1,13,1084110
mmClasicaPosix,1000,1,14,1082372
mmClasicaPosix,1000,1,15,1099403
mmClasicaPosix,1000,1,16,1097234
mmClasicaPosix,1000,1,17,1103300
mmClasicaPosix,1000,1,18,1098710
mmClasicaPosix,1000,1,19,1112528
mmClasicaPosix,1000,1,20,1143278
mmClasicaPosix,1000,1,21,1106613
mmClasicaPosix,1000,1,22,1100003
mmClasicaPosix,1000,1,23,1104896
mmClasicaPosix,1000,1,24,1103904
mmClasicaPosix,1000,1,25,1108207
mmClasicaPosix,1000,1,26,1106076
mmClasicaPosix,1000,1,27,1106840
mmClasicaPosix,1000,1,28,1107500
mmClasicaPosix,1000,1,29,1106138
mmClasicaPosix,1000,1,30,1089784
mmClasicaPosix,1000,2,1,567500
mmClasicaPosix,1000,2,2,557365
mmClasicaPosix,1000,2,3,574628
mmClasicaPosix,1000,2,4,559545
mmClasicaPosix,1000,2,5,558984
mmClasicaPosix,1000,2,6,561995
mmClasicaPosix,1000,2,7,557522
mmClasicaPosix,1000,2,8,576714
mmClasicaPosix,1000,2,9,560011
mmClasicaPosix,1000,2,10,564117
mmClasicaPosix,1000,2,11,559044
mmClasicaPosix,1000,2,12,554853
mmClasicaPosix,1000,2,13,559773
mmClasicaPosix,1000,2,14,560186
mmClasicaPosix,1000,2,15,576199
mmClasicaPosix,1000,2,16,557952
mmClasicaPosix,1000,2,17,561342
mmClasicaPosix,1000,2,18,560037
mmClasicaPosix,1000,2,19,561594
mmClasicaPosix,1000,2,20,558601
mmClasicaPosix,1000,2,21,563068
mmClasicaPosix,1000,2,22,560797
mmClasicaPosix,1000,2,23,559852
mmClasicaPosix,1000,2,24,567052
mmClasicaPosix,1000,2,25,565466
mmClasicaPosix,1000,2,26,559981
mmClasicaPosix,1000,2,27,562136
mmClasicaPosix,1000,2,28,577011
mmClasicaPosix,1000,2,29,565431
mmClasicaPosix,1000,2,30,559767
mmClasicaPosix,1000,3,1,379904
mmClasicaPosix,1000,3,2,377303
mmClasicaPosix,1000,3,3,383133
mmClasicaPosix,1000,3,4,387062
mmClasicaPosix,1000,3,5,380468
mmClasicaPosix,1000,3,6,379920
mmClasicaPosix,1000,3,7,382471
mmClasicaPosix,1000,3,8,380405
mmClasicaPosix,1000,3,9,378854
mmClasicaPosix,1000,3,10,379835
mmClasicaPosix,1000,3,11,379976
mmClasicaPosix,1000,3,12,379212
mmClasicaPosix,1000,3,13,392307
mmClasicaPosix,1000,3,14,379167
mmClasicaPosix,1000,3,15,379969
mmClasicaPosix,1000,3,16,380153
mmClasicaPosix,1000,3,17,377522
mmClasicaPosix,1000,3,18,379702
mmClasicaPosix,1000,3,19,377540
mmClasicaPosix,1000,3,20,383018
mmClasicaPosix,1000,3,21,377078
mmClasicaPosix,1000,3,22,377057
mmClasicaPosix,1000,3,23,381240
mmClasicaPosix,1000,3,24,378954
mmClasicaPosix,1000,3,25,378902
mmClasicaPosix,1000,3,26,380971
mmClasicaPosix,1000,3,27,373836
mmClasicaPosix,1000,3,28,379374
mmClasicaPosix,1000,3,29,373405
mmClasicaPosix,1000,3,30,378807
mmClasicaPosix,1000,4,1,283368
mmClasicaPosix,1000,4,2,282277
mmClasicaPosix,1000,4,3,284586
mmClasicaPosix,1000,4,4,288046
mmClasicaPosix,1000,4,5,283621
mmClasicaPosix,1000,4,6,284436
mmClasicaPosix,1000,4,7,285432
mmClasicaPosix,1000,4,8,282754
mmClasicaPosix,1000,4,9,283816
mmClasicaPosix,1000,4,10,284355
mmClasicaPosix,1000,4,11,283570
mmClasicaPosix,1000,4,12,283652
mmClasicaPosix,1000,4,13,288507
mmClasicaPosix,1000,4,14,285730
mmClasicaPosix,1000,4,15,285917
mmClasicaPosix,1000,4,16,285523
mmClasicaPosix,1000,4,17,283933
mmClasicaPosix,1000,4,18,284936
mmClasicaPosix,1000,4,19,284169
mmClasicaPosix,1000,4,20,282199
mmClasicaPosix,1000,4,21,282427
mmClasicaPosix,1000,4,22,284866
mmClasicaPosix,1000,4,23,283786
mmClasicaPosix,1000,4,24,284482
mmClasicaPosix,1000,4,25,285199
mmClasicaPosix,1000,4,26,283327
mmClasicaPosix,1000,4,27,287002
mmClasicaPosix,1000,4,28,283550
mmClasicaPosix,1000,4,29,283256
mmClasicaPosix,1000,4,30,283936
mmClasicaPosix,1000,5,1,228178
mmClasicaPosix,1000,5,2,233834
mmClasicaPosix,1000,5,3,227388
mmClasicaPosix,1000,5,4,229404
mmClasicaPosix,1000,5,5,229050
mmClasicaPosix,1000,5,6,231399
mmClasicaPosix,1000,5,7,229422
mmClasicaPosix,1000,5,8,228414
mmClasicaPosix,1000,5,9,229515
mmClasicaPosix,1000,5,10,227076
mmClasicaPosix,1000,5,11,229533
mmClasicaPosix,1000,5,12,229917
mmClasicaPosix,1000,5,13,227513
mmClasicaPosix,1000,5,14,227013
mmClasicaPosix,1000,5,15,229433
mmClasicaPosix,1000,5,16,228031
mmClasicaPosix,1000,5,17,229838
mmClasicaPosix,1000,5,18,229348
mmClasicaPosix,1000,5,19,230755
mmClasicaPosix,1000,5,20,228768
mmClasicaPosix,1000,5,21,227968
mmClasicaPosix,1000,5,22,228744
mmClasicaPosix,1000,5,23,230200
mmClasicaPosix,1000,5,24,231323
mmClasicaPosix,1000,5,25,230122
mmClasicaPosix,1000,5,26,230802
mmClasicaPosix,1000,5,27,228058
mmClasicaPosix,1000,5,28,228799
mmClasicaPosix,1000,5,29,227449
mmClasicaPosix,1000,5,30,228512
mmClasicaPosix,1000,6,1,190788
mmClasicaPosix,1000,6,2,189379
mmClasicaPosix,1000,6,3,189329
mmClasicaPosix,1000,6,4,187799
mmClasicaPosix,1000,6,5,187053
mmClasicaPosix,1000,6,6,190117
mmClasicaPosix,1000,6,7,190166
mmClasicaPosix,1000,6,8,192351
mmClasicaPosix,1000,6,9,190513
mmClasicaPosix,1000,6,10,191117
mmClasicaPosix,1000,6,11,188867
mmClasicaPosix,1000,6,12,192538
mmClasicaPosix,1000,6,13,189822
mmClasicaPosix,1000,6,14,191110
mmClasicaPosix,1000,6,15,189505
mmClasicaPosix,1000,6,16,188733
mmClasicaPosix,1000,6,17,189082
mmClasicaPosix,1000,6,18,189531
mmClasicaPosix,1000,6,19,189570
mmClasicaPosix,1000,6,20,189996
mmClasicaPosix,1000,6,21,191537
mmClasicaPosix,1000,6,22,189610
mmClasicaPosix,1000,6,23,193982
mmClasicaPosix,1000,6,24,189419
mmClasicaPosix,1000,6,25,193813
mmClasicaPosix,1000,6,26,192304
mmClasicaPosix,1000,6,27,189470
mmClasicaPosix,1000,6,28,190241
mmClasicaPosix,1000,6,29,189877
mmClasicaPosix,1000,6,30,197309
mmClasicaPosix,1000,7,1,161955
mmClasicaPosix,1000,7,2,163988
mmClasicaPosix,1000,7,3,163582
mmClasicaPosix,1000,7,4,161493
mmClasicaPosix,1000,7,5,163919
mmClasicaPosix,1000,7,6,165336
mmClasicaPosix,1000,7,7,162890
mmClasicaPosix,1000,7,8,162513
mmClasicaPosix,1000,7,9,162211
mmClasicaPosix,1000,7,10,161273
mmClasicaPosix,1000,7,11,164582
mmClasicaPosix,1000,7,12,161861
mmClasicaPosix,1000,7,13,166246
mmClasicaPosix,1000,7,14,163092
mmClasicaPosix,1000,7,15,162119
mmClasicaPosix,1000,7,16,163758
mmClasicaPosix,1000,7,17,162078
mmClasicaPosix,1000,7,18,163961
mmClasicaPosix,1000,7,19,164673
mmClasicaPosix,1000,7,20,163126
mmClasicaPosix,1000,7,21,162158
mmClasicaPosix,1000,7,22,162001
mmClasicaPosix,1000,7,23,164847
mmClasicaPosix,1000,7,24,165459
mmClasicaPosix,1000,7,25,165418
mmClasicaPosix,1000,7,26,162556
mmClasicaPosix,1000,7,27,162174
mmClasicaPosix,1000,7,28,166824
mmClasicaPosix,1000,7,29,166597
